2707.96242	0.03379
2704.10493	0.03383
2700.24743	0.03389
2696.38993	0.03394
2692.53244	0.03398
2688.67494	0.03404
2684.81744	0.03411
2680.95995	0.03419
2677.10245	0.03425
2673.24496	0.03432
2669.38746	0.03439
2665.52996	0.03446
2661.67247	0.03451
2657.81497	0.03456
2653.95747	0.03460
2650.09998	0.03464
2646.24248	0.03471
2642.38498	0.03479
2638.52749	0.03484
2634.66999	0.03488
2630.81250	0.03495
2626.95500	0.03505
2623.09750	0.03513
2619.24001	0.03519
2615.38251	0.03523
2611.52501	0.03528
2607.66752	0.03536
2603.81002	0.03544
2599.95253	0.03551
2596.09503	0.03557
2592.23753	0.03564
2588.38004	0.03570
2584.52254	0.03576
2580.66504	0.03582
2576.80755	0.03587
2572.95005	0.03593
2569.09255	0.03599
2565.23506	0.03607
2561.37756	0.03615
2557.52007	0.03621
2553.66257	0.03627
2549.80507	0.03633
2545.94758	0.03640
2542.09008	0.03648
2538.23258	0.03654
2534.37509	0.03661
2530.51759	0.03670
2526.66010	0.03677
2522.80260	0.03682
2518.94510	0.03687
2515.08761	0.03692
2511.23011	0.03700
2507.37261	0.03708
2503.51512	0.03717
2499.65762	0.03724
2495.80012	0.03730
2491.94263	0.03736
2488.08513	0.03745
2484.22764	0.03754
2480.37014	0.03761
2476.51264	0.03767
2472.65515	0.03774
2468.79765	0.03781
2464.94015	0.03789
2461.08266	0.03798
2457.22516	0.03806
2453.36766	0.03813
2449.51017	0.03818
2445.65267	0.03823
2441.79518	0.03831
2437.93768	0.03840
2434.08018	0.03849
2430.22269	0.03857
2426.36519	0.03864
2422.50769	0.03870
2418.65020	0.03878
2414.79270	0.03888
2410.93521	0.03898
2407.07771	0.03904
2403.22021	0.03909
2399.36272	0.03914
2395.50522	0.03920
2391.64772	0.03929
2387.79023	0.03938
2383.93273	0.03942
2380.07523	0.03943
2376.21774	0.03945
2372.36024	0.03957
2368.50275	0.03975
2364.64525	0.03984
2360.78775	0.03987
2356.93026	0.03996
2353.07276	0.04000
2349.21526	0.03999
2345.35777	0.04004
2341.50027	0.04021
2337.64277	0.04033
2333.78528	0.04039
2329.92778	0.04047
2326.07029	0.04056
2322.21279	0.04068
2318.35529	0.04080
2314.49780	0.04091
2310.64030	0.04101
2306.78280	0.04109
2302.92531	0.04117
2299.06781	0.04124
2295.21032	0.04132
2291.35282	0.04145
2287.49532	0.04158
2283.63783	0.04167
2279.78033	0.04173
2275.92283	0.04180
2272.06534	0.04187
2268.20784	0.04195
2264.35034	0.04205
2260.49285	0.04215
2256.63535	0.04225
2252.77786	0.04235
2248.92036	0.04245
2245.06286	0.04255
2241.20537	0.04264
2237.34787	0.04270
2233.49037	0.04278
2229.63288	0.04288
2225.77538	0.04297
2221.91789	0.04304
2218.06039	0.04311
2214.20289	0.04319
2210.34540	0.04329
2206.48790	0.04339
2202.63040	0.04348
2198.77291	0.04356
2194.91541	0.04367
2191.05791	0.04377
2187.20042	0.04385
2183.34292	0.04394
2179.48543	0.04404
2175.62793	0.04413
2171.77043	0.04421
2167.91294	0.04430
2164.05544	0.04437
2160.19794	0.04446
2156.34045	0.04458
2152.48295	0.04471
2148.62545	0.04482
2144.76796	0.04492
2140.91046	0.04502
2137.05297	0.04510
2133.19547	0.04517
2129.33797	0.04527
2125.48048	0.04537
2121.62298	0.04548
2117.76548	0.04560
2113.90799	0.04569
2110.05049	0.04577
2106.19300	0.04586
2102.33550	0.04595
2098.47800	0.04605
2094.62051	0.04615
2090.76301	0.04625
2086.90551	0.04635
2083.04802	0.04645
2079.19052	0.04655
2075.33302	0.04664
2071.47553	0.04674
2067.61803	0.04686
2063.76054	0.04697
2059.90304	0.04706
2056.04554	0.04714
2052.18805	0.04723
2048.33055	0.04733
2044.47305	0.04745
2040.61556	0.04755
2036.75806	0.04764
2032.90057	0.04775
2029.04307	0.04787
2025.18557	0.04799
2021.32808	0.04808
2017.47058	0.04815
2013.61308	0.04824
2009.75559	0.04837
2005.89809	0.04848
2002.04059	0.04857
1998.18310	0.04866
1994.32560	0.04876
1990.46811	0.04888
1986.61061	0.04901
1982.75311	0.04912
1978.89562	0.04924
1975.03812	0.04935
1971.18062	0.04946
1967.32313	0.04959
1963.46563	0.04974
1959.60813	0.04987
1955.75064	0.04998
1951.89314	0.05008
1948.03565	0.05019
1944.17815	0.05031
1940.32065	0.05042
1936.46316	0.05051
1932.60566	0.05058
1928.74816	0.05067
1924.89067	0.05077
1921.03317	0.05088
1917.17568	0.05099
1913.31818	0.05110
1909.46068	0.05123
1905.60319	0.05133
1901.74569	0.05143
1897.88819	0.05155
1894.03070	0.05169
1890.17320	0.05184
1886.31570	0.05198
1882.45821	0.05209
1878.60071	0.05220
1874.74322	0.05231
1870.88572	0.05243
1867.02822	0.05257
1863.17073	0.05268
1859.31323	0.05276
1855.45573	0.05284
1851.59824	0.05292
1847.74074	0.05301
1843.88324	0.05312
1840.02575	0.05324
1836.16825	0.05335
1832.31076	0.05348
1828.45326	0.05363
1824.59576	0.05379
1820.73827	0.05391
1816.88077	0.05403
1813.02327	0.05416
1809.16578	0.05430
1805.30828	0.05444
1801.45079	0.05459
1797.59329	0.05472
1793.73579	0.05484
1789.87830	0.05495
1786.02080	0.05504
1782.16330	0.05516
1778.30581	0.05529
1774.44831	0.05544
1770.59081	0.05562
1766.73332	0.05578
1762.87582	0.05597
1759.01833	0.05626
1755.16083	0.05661
1751.30333	0.05704
1747.44584	0.05750
1743.58834	0.05781
1739.73084	0.05798
1735.87335	0.05811
1732.01585	0.05822
1728.15836	0.05827
1724.30086	0.05831
1720.44336	0.05844
1716.58587	0.05870
1712.72837	0.05896
1708.87087	0.05911
1705.01338	0.05923
1701.15588	0.05937
1697.29838	0.05957
1693.44089	0.05970
1689.58339	0.05975
1685.72590	0.05988
1681.86840	0.06011
1678.01090	0.06030
1674.15341	0.06046
1670.29591	0.06067
1666.43841	0.06089
1662.58092	0.06108
1658.72342	0.06123
1654.86592	0.06141
1651.00843	0.06171
1647.15093	0.06197
1643.29344	0.06213
1639.43594	0.06227
1635.57844	0.06251
1631.72095	0.06271
1627.86345	0.06282
1624.00595	0.06294
1620.14846	0.06309
1616.29096	0.06326
1612.43347	0.06345
1608.57597	0.06373
1604.71847	0.06411
1600.86098	0.06441
1597.00348	0.06449
1593.14598	0.06453
1589.28849	0.06466
1585.43099	0.06481
1581.57349	0.06489
1577.71600	0.06491
1573.85850	0.06496
1570.00101	0.06502
1566.14351	0.06507
1562.28601	0.06515
1558.42852	0.06538
1554.57102	0.06563
1550.71352	0.06576
1546.85603	0.06586
1542.99853	0.06606
1539.14104	0.06635
1535.28354	0.06653
1531.42604	0.06666
1527.56855	0.06678
1523.71105	0.06693
1519.85355	0.06712
1515.99606	0.06727
1512.13856	0.06742
1508.28106	0.06772
1504.42357	0.06809
1500.56607	0.06853
1496.70858	0.06932
1492.85108	0.07002
1488.99358	0.07002
1485.13609	0.06964
1481.27859	0.06947
1477.42109	0.06965
1473.56360	0.07023
1469.70610	0.07097
1465.84860	0.07159
1461.99111	0.07221
1458.13361	0.07314
1454.27612	0.07417
1450.41862	0.07453
1446.56112	0.07435
1442.70363	0.07406
1438.84613	0.07387
1434.98863	0.07376
1431.13114	0.07365
1427.27364	0.07357
1423.41615	0.07354
1419.55865	0.07361
1415.70115	0.07373
1411.84366	0.07383
1407.98616	0.07394
1404.12866	0.07407
1400.27117	0.07426
1396.41367	0.07453
1392.55617	0.07484
1388.69868	0.07515
1384.84118	0.07554
1380.98369	0.07596
1377.12619	0.07632
1373.26869	0.07656
1369.41120	0.07667
1365.55370	0.07675
1361.69620	0.07683
1357.83871	0.07689
1353.98121	0.07694
1350.12371	0.07706
1346.26622	0.07720
1342.40872	0.07732
1338.55123	0.07743
1334.69373	0.07760
1330.83623	0.07782
1326.97874	0.07805
1323.12124	0.07827
1319.26374	0.07850
1315.40625	0.07878
1311.54875	0.07907
1307.69126	0.07935
1303.83376	0.07959
1299.97626	0.07980
1296.11877	0.07996
1292.26127	0.08013
1288.40377	0.08033
1284.54628	0.08057
1280.68878	0.08084
1276.83128	0.08112
1272.97379	0.08137
1269.11629	0.08161
1265.25880	0.08188
1261.40130	0.08218
1257.54380	0.08249
1253.68631	0.08287
1249.82881	0.08339
1245.97131	0.08403
1242.11382	0.08470
1238.25632	0.08532
1234.39883	0.08585
1230.54133	0.08629
1226.68383	0.08664
1222.82634	0.08690
1218.96884	0.08712
1215.11134	0.08737
1211.25385	0.08763
1207.39635	0.08789
1203.53885	0.08819
1199.68136	0.08852
1195.82386	0.08883
1191.96637	0.08917
1188.10887	0.08957
1184.25137	0.09004
1180.39388	0.09052
1176.53638	0.09099
1172.67888	0.09146
1168.82139	0.09188
1164.96389	0.09226
1161.10639	0.09267
1157.24890	0.09318
1153.39140	0.09366
1149.53391	0.09401
1145.67641	0.09430
1141.81891	0.09462
1137.96142	0.09507
1134.10392	0.09580
1130.24642	0.09694
1126.38893	0.09850
1122.53143	0.10024
1118.67394	0.10192
1114.81644	0.10337
1110.95894	0.10441
1107.10145	0.10495
1103.24395	0.10496
1099.38645	0.10450
1095.52896	0.10365
1091.67146	0.10260
1087.81396	0.10159
1083.95647	0.10080
1080.09897	0.10028
1076.24148	0.10000
1072.38398	0.09990
1068.52648	0.09989
1064.66899	0.09986
1060.81149	0.09982
1056.95399	0.09991
1053.09650	0.10017
1049.23900	0.10045
1045.38150	0.10070
1041.52401	0.10096
1037.66651	0.10136
1033.80902	0.10201
1029.95152	0.10272
1026.09402	0.10315
1022.23653	0.10333
1018.37903	0.10343
1014.52153	0.10354
1010.66404	0.10365
1006.80654	0.10376
1002.94905	0.10391
999.09155	0.10413
995.23405	0.10447
991.37656	0.10494
987.51906	0.10550
983.66156	0.10611
979.80407	0.10674
975.94657	0.10735
972.08907	0.10796
968.23158	0.10853
964.37408	0.10894
960.51659	0.10918
956.65909	0.10934
952.80159	0.10950
948.94410	0.10972
945.08660	0.10998
941.22910	0.11029
937.37161	0.11062
933.51411	0.11101
929.65662	0.11151
925.79912	0.11214
921.94162	0.11286
918.08413	0.11368
914.22663	0.11470
910.36913	0.11588
906.51164	0.11690
902.65414	0.11748
898.79664	0.11777
894.93915	0.11802
891.08165	0.11828
887.22416	0.11852
883.36666	0.11874
879.50916	0.11897
875.65167	0.11920
871.79417	0.11933
867.93667	0.11931
864.07918	0.11914
860.22168	0.11889
856.36418	0.11870
852.50669	0.11866
848.64919	0.11877
844.79170	0.11890
840.93420	0.11899
837.07670	0.11923
833.21921	0.11984
829.36171	0.12089
825.50421	0.12219
821.64672	0.12338
817.78922	0.12416
813.93173	0.12448
810.07423	0.12448
806.21673	0.12431
802.35924	0.12423
798.50174	0.12462
794.64424	0.12543
790.78675	0.12625
786.92925	0.12697
783.07175	0.12777
779.21426	0.12886
775.35676	0.13043
771.49927	0.13248
767.64177	0.13486
763.78427	0.13734
759.92678	0.13967
756.06928	0.14155
752.21178	0.14278
748.35429	0.14340
744.49679	0.14341
740.63930	0.14275
736.78180	0.14146
732.92430	0.13979
729.06681	0.13813
725.20931	0.13670
721.35181	0.13523
717.49432	0.13348
713.63682	0.13219
709.77932	0.13353
705.92183	0.14024
702.06433	0.15227
698.20684	0.16263
694.34934	0.16171
690.49184	0.15111
686.63435	0.14135
682.77685	0.13673
678.91935	0.13503
675.06186	0.13437
671.20436	0.13420
667.34686	0.13437
663.48937	0.13456
659.63187	0.13458
655.77438	0.13461
651.91688	0.13482
648.05938	0.13527
644.20189	0.13583
640.34439	0.13651
636.48689	0.13805
632.62940	0.14271
628.77190	0.15342
624.91441	0.16936
621.05691	0.18362
617.19941	0.19104
613.34192	0.19399
609.48442	0.19433
605.62692	0.19108
601.76943	0.18427
597.91193	0.17579
